task_id,arrival_time,completion_time,execution_time,latency,energy_consumption,vm_id,device_mobility_status,velocity_mps,deadline,resource_history_count,completion_rate_CR,execution_efficiency_EI,x1_delay_score,x2_energy_score,x3_resource_availability_score,x4_link_stability_score,y_tcri,x1,x2,x3,x4,y
866,5596.4,6241.74,637.45,645.34,0.307,3,static,0.0,956.175,22,1.0,1.0,0.325082,0.8465,1.0,1.0,0.962702,0.325082,0.8465,1.0,1.0,0.962702
5019,5597.45,6160.65,529.02,563.2,0.688,7,medium,7.0,793.53,27,0.962963,1.0,0.29026,0.656,0.981481,0.496585,0.947975,0.29026,0.656,0.981481,0.496585,0.947975
2133,5597.56,5783.51,172.28,185.95,1.349,4,static,0.0,258.42,24,0.958333,0.363782,0.280435,0.3255,0.661057,1.0,0.94291,0.280435,0.3255,0.661057,1.0,0.94291
2022,5601.68,5845.91,214.14,244.23,0.891,7,static,0.0,321.21,27,0.962963,0.435198,0.239656,0.5545,0.69908,1.0,0.916565,0.239656,0.5545,0.69908,1.0,0.916565
554,5609.38,6105.94,460.91,496.56,0.735,2,high,15.0,691.365,26,0.884615,1.0,0.281769,0.6325,0.942308,0.22313,0.943624,0.281769,0.6325,0.942308,0.22313,0.943624
94,5612.77,5744.04,108.15,131.27,1.111,6,medium,7.0,162.225,29,1.0,0.209124,0.190815,0.4445,0.604562,0.496585,0.870811,0.190815,0.4445,0.604562,0.496585,0.870811
1932,5614.85,6368.18,738.59,753.33,0.576,9,static,0.0,1107.885,28,0.964286,1.0,0.320029,0.712,0.982143,1.0,0.960845,0.320029,0.712,0.982143,1.0,0.960845
3848,5621.89,6309.79,645.26,687.9,0.487,3,low,2.0,967.89,21,1.0,1.0,0.289279,0.7565,1.0,0.818731,0.947489,0.289279,0.7565,1.0,0.818731,0.947489
3427,5633.95,5764.46,109.53,130.51,1.064,9,high,15.0,164.295,28,0.964286,0.237287,0.205636,0.468,0.600787,0.22313,0.886589,0.205636,0.468,0.600787,0.22313,0.886589
3550,5634.08,6168.84,524.88,534.76,0.298,8,static,0.0,787.32,36,0.916667,0.980201,0.320784,0.851,0.948434,1.0,0.961128,0.320784,0.851,0.948434,1.0,0.961128
4111,5639.2,6556.93,871.21,917.73,0.269,10,high,15.0,1306.815,26,0.884615,1.0,0.297735,0.8655,0.942308,0.22313,0.95154,0.297735,0.8655,0.942308,0.22313,0.95154
2849,5640.74,6567.37,881.62,926.63,1.367,10,static,0.0,1322.43,26,0.884615,1.0,0.299298,0.3165,0.942308,1.0,0.952256,0.299298,0.3165,0.942308,1.0,0.952256
4556,5645.91,6491.55,820.36,845.64,0.708,10,high,15.0,1230.54,26,0.884615,1.0,0.31279,0.646,0.942308,0.22313,0.958029,0.31279,0.646,0.942308,0.22313,0.958029
859,5648.41,5829.78,139.01,181.37,0.731,7,static,0.0,208.515,27,0.962963,0.287715,0.130182,0.6345,0.625339,1.0,0.786142,0.130182,0.6345,0.625339,1.0,0.786142
1880,5650.22,5766.39,81.63,116.17,0.408,5,static,0.0,122.445,23,1.0,0.143151,0.051247,0.796,0.571576,1.0,0.625386,0.051247,0.796,0.571576,1.0,0.625386
1144,5657.32,6508.08,821.2,850.76,1.069,8,medium,7.0,1231.8,38,0.921053,1.0,0.309336,0.4655,0.960526,0.496585,0.956618,0.309336,0.4655,0.960526,0.496585,0.956618
4293,5658.51,6045.52,344.38,387.01,0.808,5,medium,7.0,516.57,22,1.0,0.583053,0.250808,0.596,0.791527,0.496585,0.924706,0.250808,0.596,0.791527,0.496585,0.924706
3416,5661.81,6096.63,408.59,434.82,0.846,8,medium,7.0,612.885,38,0.921053,0.751399,0.290536,0.577,0.836226,0.496585,0.948111,0.290536,0.577,0.836226,0.496585,0.948111
3778,5666.05,6063.92,362.07,397.87,0.672,2,medium,7.0,543.105,24,0.875,0.889901,0.267416,0.664,0.882451,0.496585,0.935485,0.267416,0.664,0.882451,0.496585,0.935485
1471,5670.16,5745.84,63.04,75.68,0.773,4,medium,7.0,94.56,24,0.958333,0.131586,0.199662,0.6135,0.54496,0.496585,0.880441,0.199662,0.6135,0.54496,0.496585,0.880441
1543,5673.12,6241.49,549.02,568.37,1.334,8,low,2.0,823.53,38,0.921053,1.0,0.309837,0.333,0.960526,0.818731,0.956825,0.309837,0.333,0.960526,0.818731,0.956825
4493,5673.91,6713.99,997.94,1040.08,0.509,3,high,15.0,1496.91,21,1.0,1.0,0.305182,0.7455,1.0,0.22313,0.954861,0.305182,0.7455,1.0,0.22313,0.954861
1293,5675.41,6335.91,617.27,660.5,0.503,3,static,0.0,925.905,21,1.0,1.0,0.286644,0.7485,1.0,1.0,0.946162,0.286644,0.7485,1.0,1.0,0.946162
5493,5682.69,5841.87,124.89,159.18,0.708,6,medium,7.0,187.335,29,1.0,0.246986,0.150292,0.646,0.623493,0.496585,0.81801,0.150292,0.646,0.623493,0.496585,0.81801
222,5683.09,6509.29,791.02,826.2,0.37,5,static,0.0,1186.53,22,1.0,1.0,0.303684,0.815,1.0,1.0,0.954211,0.303684,0.815,1.0,1.0,0.954211
4938,5689.55,6179.36,456.57,489.81,0.156,10,low,2.0,684.855,26,0.884615,0.896121,0.284798,0.922,0.890368,0.818731,0.945214,0.284798,0.922,0.890368,0.818731,0.945214
5392,5692.06,6312.66,610.39,620.6,0.311,8,low,2.0,915.585,39,0.923077,1.0,0.322182,0.8445,0.961538,0.818731,0.961647,0.322182,0.8445,0.961538,0.818731,0.961647
5499,5693.05,5785.26,77.25,92.21,0.193,2,static,0.0,115.875,23,0.869565,0.187146,0.204229,0.9035,0.528356,1.0,0.885166,0.204229,0.9035,0.528356,1.0,0.885166
2464,5693.77,6244.69,525.45,550.92,0.479,2,static,0.0,788.175,23,0.869565,1.0,0.301018,0.7605,0.934783,1.0,0.953032,0.301018,0.7605,0.934783,1.0,0.953032
5742,5694.97,6522.69,814.12,827.72,1.264,1,medium,7.0,1221.18,23,0.956522,1.0,0.322197,0.368,0.978261,0.496585,0.961653,0.322197,0.368,0.978261,0.496585,0.961653
259,5700.61,5974.15,246.46,273.54,0.503,5,high,15.0,369.69,23,1.0,0.416959,0.260083,0.7485,0.70848,0.22313,0.930915,0.260083,0.7485,0.70848,0.22313,0.930915
4484,5702.87,6211.84,489.2,508.97,1.124,5,high,15.0,733.8,23,1.0,0.827625,0.306391,0.438,0.913812,0.22313,0.955379,0.306391,0.438,0.913812,0.22313,0.955379
1454,5706.1,6547.07,807.83,840.97,0.59,6,static,0.0,1211.745,29,1.0,1.0,0.305984,0.705,1.0,1.0,0.955206,0.305984,0.705,1.0,1.0,0.955206
5338,5708.54,6618.35,863.78,909.81,0.732,2,low,2.0,1295.67,22,0.863636,1.0,0.297807,0.634,0.931818,0.818731,0.951574,0.297807,0.634,0.931818,0.818731,0.951574
3611,5712.6,6312.47,553.59,599.87,1.5,5,static,0.0,830.385,24,1.0,0.962684,0.2776,0.25,0.981342,1.0,0.941365,0.2776,0.25,0.981342,1.0,0.941365
4359,5716.08,6213.73,463.06,497.65,0.27,2,static,0.0,694.59,23,0.869565,1.0,0.283534,0.865,0.934783,1.0,0.944556,0.283534,0.865,0.934783,1.0,0.944556
1965,5718.72,5801.69,35.48,82.97,1.177,6,high,15.0,53.22,29,1.0,0.070166,0.0,0.4115,0.535083,0.22313,0.003721,0.0,0.4115,0.535083,0.22313,0.003721
4001,5719.96,6591.2,829.99,871.24,0.603,4,static,0.0,1244.985,26,0.961538,1.0,0.3002,0.6985,0.980769,1.0,0.952665,0.3002,0.6985,0.980769,1.0,0.952665
4529,5721.23,6630.37,860.23,909.14,0.7,9,low,2.0,1290.345,26,0.961538,1.0,0.295429,0.65,0.980769,0.818731,0.950466,0.295429,0.65,0.980769,0.818731,0.950466
2503,5735.29,6379.66,609.05,644.37,0.446,4,high,15.0,913.575,26,0.961538,1.0,0.294672,0.777,0.980769,0.22313,0.950108,0.294672,0.777,0.980769,0.22313,0.950108
4992,5735.63,5818.9,76.13,83.27,0.129,10,low,2.0,114.195,26,0.884615,0.155814,0.270809,0.9355,0.520215,0.818731,0.937502,0.270809,0.9355,0.520215,0.818731,0.937502
3961,5739.5,6099.2,345.41,359.7,1.273,3,high,15.0,518.115,21,1.0,0.781483,0.305753,0.3635,0.890742,0.22313,0.955106,0.305753,0.3635,0.890742,0.22313,0.955106
725,5744.73,6014.61,257.86,269.88,0.118,7,low,2.0,386.79,26,0.961538,0.517449,0.302257,0.941,0.739494,0.818731,0.953583,0.302257,0.941,0.739494,0.818731,0.953583
4591,5750.61,6063.94,285.93,313.33,1.224,8,medium,7.0,428.895,38,0.921053,0.510442,0.269448,0.388,0.715748,0.496585,0.9367,0.269448,0.388,0.715748,0.496585,0.9367
4076,5753.59,6682.8,892.37,929.21,1.033,9,low,2.0,1338.555,26,0.961538,1.0,0.305811,0.4835,0.980769,0.818731,0.955131,0.305811,0.4835,0.980769,0.818731,0.955131
360,5754.74,5822.21,62.3,67.47,0.649,7,static,0.0,93.45,26,0.961538,0.125018,0.27801,0.6755,0.543278,1.0,0.941591,0.27801,0.6755,0.543278,1.0,0.941591
4480,5755.93,6290.09,527.15,534.16,1.245,3,static,0.0,790.725,21,1.0,1.0,0.324468,0.3775,1.0,1.0,0.962481,0.324468,0.3775,1.0,1.0,0.962481
5141,5756.65,6543.45,773.83,786.8,1.027,3,low,2.0,1160.745,21,1.0,1.0,0.322159,0.4865,1.0,0.818731,0.961639,0.322159,0.4865,1.0,0.818731,0.961639
803,5762.88,5844.42,45.98,81.54,1.103,3,low,2.0,68.97,21,1.0,0.104029,0.0,0.4485,0.552014,0.818731,0.13913,0.0,0.4485,0.552014,0.818731,0.13913
5377,5764.89,6472.12,670.57,707.23,1.215,3,medium,7.0,1005.855,20,1.0,1.0,0.296887,0.3925,1.0,0.496585,0.951148,0.296887,0.3925,1.0,0.496585,0.951148
940,5765.16,6075.88,294.53,310.72,0.99,2,high,15.0,441.795,21,0.857143,0.721717,0.296687,0.505,0.78943,0.22313,0.951055,0.296687,0.505,0.78943,0.22313,0.951055
3787,5768.57,6137.55,349.68,368.98,1.32,8,high,15.0,524.52,38,0.921053,0.624249,0.296538,0.34,0.772651,0.22313,0.950985,0.296538,0.34,0.772651,0.22313,0.950985
4110,5768.81,6094.15,285.05,325.34,1.304,6,static,0.0,427.575,28,1.0,0.607312,0.239104,0.348,0.803656,1.0,0.916142,0.239104,0.348,0.803656,1.0,0.916142
2845,5771.23,6244.69,454.42,473.46,0.57,3,static,0.0,681.63,20,1.0,1.0,0.3054,0.715,1.0,1.0,0.954955,0.3054,0.715,1.0,1.0,0.954955
2497,5772.79,6166.53,344.37,393.74,1.43,5,low,2.0,516.555,24,1.0,0.622229,0.237758,0.285,0.811114,0.818731,0.915101,0.237758,0.285,0.811114,0.818731,0.915101
2097,5775.93,6593.18,798.11,817.25,0.873,5,low,2.0,1197.165,24,1.0,1.0,0.317346,0.5635,1.0,0.818731,0.959823,0.317346,0.5635,1.0,0.818731,0.959823
3816,5776.32,6382.29,599.4,605.97,0.359,3,high,15.0,899.1,20,1.0,1.0,0.326026,0.8205,1.0,0.22313,0.96304,0.326026,0.8205,1.0,0.22313,0.96304
4040,5778.07,6437.49,649.49,659.42,1.008,9,low,2.0,974.235,27,0.962963,1.0,0.323141,0.496,0.981481,0.818731,0.961999,0.323141,0.496,0.981481,0.818731,0.961999
4188,5784.93,6204.0,403.51,419.07,0.234,10,static,0.0,605.265,24,0.875,0.875451,0.307626,0.883,0.875226,1.0,0.955903,0.307626,0.883,0.875226,1.0,0.955903
1352,5786.75,6439.22,632.93,652.47,1.341,10,medium,7.0,949.395,24,0.875,1.0,0.312752,0.3295,0.9375,0.496585,0.958014,0.312752,0.3295,0.9375,0.496585,0.958014
5664,5787.56,6521.09,705.94,733.53,0.707,10,high,15.0,1058.91,23,0.869565,1.0,0.307278,0.6465,0.934783,0.22313,0.955756,0.307278,0.6465,0.934783,0.22313,0.955756
5497,5793.13,5973.46,150.86,180.33,0.796,4,high,15.0,226.29,29,0.965517,0.328055,0.203102,0.602,0.646786,0.22313,0.884016,0.203102,0.602,0.646786,0.22313,0.884016
1931,5799.84,6013.64,172.29,213.8,1.078,5,low,2.0,258.435,26,1.0,0.310402,0.172713,0.461,0.655201,0.818731,0.849045,0.172713,0.461,0.655201,0.818731,0.849045
1116,5800.86,6241.36,409.01,440.5,1.298,6,static,0.0,613.515,27,1.0,0.874464,0.282006,0.351,0.937232,1.0,0.94375,0.282006,0.351,0.937232,1.0,0.94375
2866,5800.89,5995.72,152.25,194.83,1.296,2,low,2.0,228.375,23,0.869565,0.387367,0.146886,0.352,0.628466,0.818731,0.812883,0.146886,0.352,0.628466,0.818731,0.812883
2455,5804.68,5860.17,23.81,55.49,1.147,1,high,15.0,35.715,25,0.96,0.044011,0.0,0.4265,0.502005,0.22313,0.003923,0.0,0.4265,0.502005,0.22313,0.003923
4321,5806.45,6077.98,240.01,271.53,0.374,5,high,15.0,360.015,26,1.0,0.432408,0.245781,0.813,0.716204,0.22313,0.921131,0.245781,0.813,0.716204,0.22313,0.921131
3553,5806.99,6056.86,202.05,249.87,0.21,5,high,15.0,303.075,26,1.0,0.364018,0.175551,0.895,0.682009,0.22313,0.852646,0.175551,0.895,0.682009,0.22313,0.852646
5650,5807.56,6096.42,245.32,288.86,1.429,1,low,2.0,367.98,25,0.96,0.453452,0.215012,0.2855,0.706726,0.818731,0.89568,0.215012,0.2855,0.706726,0.818731,0.89568
2864,5816.22,5908.93,69.47,92.71,1.092,2,static,0.0,104.205,24,0.875,0.169924,0.110311,0.454,0.522462,1.0,0.750843,0.110311,0.454,0.522462,1.0,0.750843
1260,5819.71,6232.28,371.4,412.57,1.059,1,medium,7.0,557.1,25,0.96,0.6865,0.259433,0.4705,0.82325,0.496585,0.930496,0.259433,0.4705,0.82325,0.496585,0.930496
5632,5824.35,6076.08,231.66,251.73,0.196,2,static,0.0,347.49,24,0.875,0.566643,0.275576,0.902,0.720821,1.0,0.940238,0.275576,0.902,0.720821,1.0,0.940238
4177,5827.14,6138.53,300.46,311.39,0.657,8,high,15.0,450.69,36,0.916667,0.547269,0.309082,0.6715,0.731968,0.22313,0.956512,0.309082,0.6715,0.731968,0.22313,0.956512
4225,5831.3,6220.13,351.34,388.83,0.114,5,low,2.0,527.01,26,1.0,0.632983,0.262196,0.943,0.816492,0.818731,0.932262,0.262196,0.943,0.816492,0.818731,0.932262
5227,5833.07,6114.9,262.08,281.83,0.74,10,low,2.0,393.12,24,0.875,0.586274,0.283094,0.63,0.730637,0.818731,0.944325,0.283094,0.63,0.730637,0.818731,0.944325
464,5833.69,6446.65,594.96,612.96,0.247,5,static,0.0,892.44,26,1.0,1.0,0.313164,0.8765,1.0,1.0,0.958179,0.313164,0.8765,1.0,1.0,0.958179
787,5833.92,6142.1,259.48,308.18,1.082,1,high,15.0,389.22,26,0.961538,0.473425,0.208211,0.459,0.717482,0.22313,0.889152,0.208211,0.459,0.717482,0.22313,0.889152
497,5836.56,6250.73,373.67,414.17,1.295,3,low,2.0,560.505,20,1.0,0.814247,0.261077,0.3525,0.907123,0.818731,0.931552,0.261077,0.3525,0.907123,0.818731,0.931552
4249,5845.43,6188.64,323.55,343.21,1.248,7,high,15.0,485.325,26,1.0,0.66451,0.292824,0.376,0.832255,0.22313,0.949225,0.292824,0.376,0.832255,0.22313,0.949225
4207,5855.64,6119.98,247.73,264.34,0.436,3,low,2.0,371.595,21,0.952381,0.490075,0.288634,0.782,0.721228,0.818731,0.947167,0.288634,0.782,0.721228,0.818731,0.947167
358,5857.76,5940.51,65.37,82.75,1.358,7,low,2.0,98.055,27,1.0,0.137102,0.156086,0.321,0.568551,0.818731,0.826477,0.156086,0.321,0.568551,0.818731,0.826477
2585,5858.65,6591.32,707.06,732.67,1.461,10,high,15.0,1060.59,24,0.875,1.0,0.309186,0.2695,0.9375,0.22313,0.956556,0.309186,0.2695,0.9375,0.22313,0.956556
792,5862.3,6283.41,372.37,421.11,0.341,3,static,0.0,558.555,20,0.95,0.753336,0.246072,0.8295,0.851668,1.0,0.921342,0.246072,0.8295,0.851668,1.0,0.921342
3430,5869.37,6250.67,341.39,381.3,0.701,7,static,0.0,512.085,27,1.0,0.694608,0.255397,0.6495,0.847304,1.0,0.92784,0.255397,0.6495,0.847304,1.0,0.92784
3084,5875.86,5923.23,19.6,47.37,0.538,8,low,2.0,29.4,33,0.909091,0.036929,0.0,0.731,0.47301,0.818731,0.002211,0.0,0.731,0.47301,0.818731,0.002211
5637,5877.98,6339.89,420.47,461.91,0.299,8,medium,7.0,630.705,33,0.909091,0.792228,0.267629,0.8505,0.850659,0.496585,0.935613,0.267629,0.8505,0.850659,0.496585,0.935613
4536,5879.92,6381.15,493.21,501.23,1.384,6,high,15.0,739.815,31,0.967742,1.0,0.322493,0.308,0.983871,0.22313,0.961762,0.322493,0.308,0.983871,0.22313,0.961762
3969,5883.52,6537.33,619.25,653.81,1.123,10,static,0.0,928.875,25,0.88,1.0,0.296127,0.4385,0.94,1.0,0.950793,0.296127,0.4385,0.94,1.0,0.950793
566,5899.18,6675.71,743.9,776.53,1.069,5,high,15.0,1115.85,25,1.0,1.0,0.304091,0.4655,1.0,0.22313,0.954388,0.304091,0.4655,1.0,0.22313,0.954388
911,5902.95,5995.14,84.77,92.19,1.175,9,high,15.0,127.155,28,1.0,0.186515,0.274979,0.4125,0.593257,0.22313,0.939902,0.274979,0.4125,0.593257,0.22313,0.939902
2931,5906.38,6370.19,424.57,463.81,1.486,8,high,15.0,636.855,33,0.909091,0.799953,0.271718,0.257,0.854522,0.22313,0.938033,0.271718,0.257,0.854522,0.22313,0.938033
170,5908.93,6562.88,648.7,653.95,0.274,2,high,15.0,973.05,25,0.88,1.0,0.327938,0.863,0.94,0.22313,0.963715,0.327938,0.863,0.94,0.22313,0.963715
817,5912.75,6621.87,695.95,709.12,0.396,8,static,0.0,1043.925,31,0.903226,1.0,0.320717,0.802,0.951613,1.0,0.961103,0.320717,0.802,0.951613,1.0,0.961103
1140,5924.08,6712.21,755.2,788.13,0.292,7,low,2.0,1132.8,30,1.0,1.0,0.304264,0.854,1.0,0.818731,0.954464,0.304264,0.854,1.0,0.818731,0.954464
3486,5928.4,6829.22,876.96,900.82,0.881,6,low,2.0,1315.44,30,0.966667,1.0,0.315195,0.5595,0.983333,0.818731,0.958985,0.315195,0.5595,0.983333,0.818731,0.958985
1380,5929.51,6499.57,564.29,570.06,0.453,7,medium,7.0,846.435,30,1.0,1.0,0.326517,0.7735,1.0,0.496585,0.963214,0.326517,0.7735,1.0,0.496585,0.963214
1918,5930.44,6883.47,934.34,953.03,0.143,9,medium,7.0,1401.51,28,1.0,1.0,0.319998,0.9285,1.0,0.496585,0.960833,0.319998,0.9285,1.0,0.496585,0.960833
3449,5931.58,6116.98,138.41,185.4,0.98,2,high,15.0,207.615,24,0.916667,0.323636,0.107001,0.51,0.620152,0.22313,0.744599,0.107001,0.51,0.620152,0.22313,0.744599
4135,5934.61,6230.51,260.97,295.9,0.399,2,medium,7.0,391.455,24,0.916667,0.610212,0.244102,0.8005,0.763439,0.496585,0.919902,0.244102,0.8005,0.763439,0.496585,0.919902
5694,5936.85,6522.59,548.1,585.74,0.228,7,static,0.0,822.15,30,1.0,1.0,0.287551,0.886,1.0,1.0,0.946622,0.287551,0.886,1.0,1.0,0.946622
4479,5937.81,6124.11,152.25,186.3,0.455,8,low,2.0,228.375,30,0.866667,0.299059,0.184236,0.7725,0.582863,0.818731,0.863228,0.184236,0.7725,0.582863,0.818731,0.863228
521,5941.31,6696.48,720.01,755.17,0.616,4,low,2.0,1080.015,28,0.964286,1.0,0.300778,0.692,0.982143,0.818731,0.952924,0.300778,0.692,0.982143,0.818731,0.952924
3793,5948.47,6038.08,53.47,89.61,1.435,4,medium,7.0,80.205,28,0.964286,0.112206,0.0,0.2825,0.538246,0.496585,0.236382,0.0,0.2825,0.538246,0.496585,0.236382
977,5950.78,6787.67,807.04,836.89,0.965,1,medium,7.0,1210.56,27,0.925926,1.0,0.308675,0.5175,0.962963,0.496585,0.956343,0.308675,0.5175,0.962963,0.496585,0.956343
850,5953.85,6566.02,576.56,612.17,0.223,10,static,0.0,864.84,22,0.909091,1.0,0.292158,0.8885,0.954545,1.0,0.948903,0.292158,0.8885,0.954545,1.0,0.948903
712,5956.39,6799.05,794.61,842.66,0.174,10,low,2.0,1191.915,22,0.909091,1.0,0.29302,0.913,0.954545,0.818731,0.949319,0.29302,0.913,0.954545,0.818731,0.949319
4300,5956.8,6273.82,270.25,317.02,0.761,1,low,2.0,405.375,27,0.925926,0.506209,0.217959,0.6195,0.716068,0.818731,0.898401,0.217959,0.6195,0.716068,0.818731,0.898401
3767,5960.82,6732.21,745.39,771.39,0.222,10,high,15.0,1118.085,22,0.909091,1.0,0.310079,0.889,0.954545,0.22313,0.956925,0.310079,0.889,0.954545,0.22313,0.956925
1032,5962.7,6118.12,129.94,155.42,0.624,9,medium,7.0,194.91,28,1.0,0.2859,0.202606,0.688,0.64295,0.496585,0.883507,0.202606,0.688,0.64295,0.496585,0.883507
4524,5969.45,6153.88,174.75,184.43,1.379,1,medium,7.0,262.125,27,0.925926,0.327327,0.296404,0.3105,0.626626,0.496585,0.950923,0.296404,0.3105,0.626626,0.496585,0.950923
5000,5973.12,6662.7,647.92,689.58,0.127,2,static,0.0,971.88,24,0.916667,1.0,0.290468,0.9365,0.958333,1.0,0.948077,0.290468,0.9365,0.958333,1.0,0.948077
950,5974.13,6303.29,287.65,329.16,1.446,7,high,15.0,431.475,30,1.0,0.571401,0.237128,0.277,0.785701,0.22313,0.914611,0.237128,0.277,0.785701,0.22313,0.914611
4923,5974.29,6623.02,614.41,648.73,0.25,10,medium,7.0,921.615,21,0.904762,1.0,0.296094,0.875,0.952381,0.496585,0.950778,0.296094,0.875,0.952381,0.496585,0.950778
5606,5976.82,6944.03,926.29,967.21,0.226,6,low,2.0,1389.435,31,0.967742,1.0,0.303883,0.887,0.983871,0.818731,0.954298,0.303883,0.887,0.983871,0.818731,0.954298
5230,5978.08,6562.53,578.68,584.45,1.139,5,medium,7.0,868.02,27,1.0,1.0,0.326686,0.4305,1.0,0.496585,0.963274,0.326686,0.4305,1.0,0.496585,0.963274
55,5979.0,6446.2,448.27,467.2,0.837,4,static,0.0,672.405,29,0.965517,0.963391,0.305181,0.5815,0.964454,1.0,0.95486,0.305181,0.5815,0.964454,1.0,0.95486
2228,5983.57,6348.16,353.0,364.59,1.462,6,medium,7.0,529.5,31,0.967742,0.726128,0.311445,0.269,0.846935,0.496585,0.957485,0.311445,0.269,0.846935,0.496585,0.957485
4352,5985.63,6493.23,479.58,507.6,1.121,6,low,2.0,719.37,31,0.967742,0.986505,0.294383,0.4395,0.977124,0.818731,0.949971,0.294383,0.4395,0.977124,0.818731,0.949971
3063,5990.45,6045.29,14.32,54.84,1.445,5,low,2.0,21.48,27,1.0,0.026937,0.0,0.2775,0.513468,0.818731,0.0,0.0,0.2775,0.513468,0.818731,0.0
3464,5993.02,6724.81,722.28,731.79,1.24,5,static,0.0,1083.42,27,1.0,1.0,0.324556,0.38,1.0,1.0,0.962513,0.324556,0.38,1.0,1.0,0.962513
4337,5994.61,6547.9,524.09,553.29,0.792,2,high,15.0,786.135,24,0.916667,1.0,0.29619,0.604,0.958333,0.22313,0.950823,0.29619,0.604,0.958333,0.22313,0.950823
1269,6000.21,6775.82,740.91,775.61,1.286,4,high,15.0,1111.365,29,0.965517,1.0,0.30211,0.357,0.982759,0.22313,0.953519,0.30211,0.357,0.982759,0.22313,0.953519
5034,6005.83,6171.36,137.52,165.53,1.176,3,low,2.0,206.28,20,0.95,0.277555,0.197547,0.412,0.613778,0.818731,0.878197,0.197547,0.412,0.613778,0.818731,0.878197
5113,6007.92,6086.7,35.12,78.78,1.349,3,low,2.0,52.68,20,0.95,0.070882,0.0,0.3255,0.510441,0.818731,0.007003,0.0,0.3255,0.510441,0.818731,0.007003
4877,6009.45,6108.27,80.49,98.82,1.007,1,high,15.0,120.735,24,0.916667,0.164555,0.181513,0.4965,0.540611,0.22313,0.859981,0.181513,0.4965,0.540611,0.22313,0.859981
9,6011.15,6559.73,501.78,548.58,1.071,6,medium,7.0,752.67,31,0.967742,1.0,0.271155,0.4645,0.983871,0.496585,0.937705,0.271155,0.4645,0.983871,0.496585,0.937705
2942,6015.54,6316.71,258.92,301.17,0.705,6,high,15.0,388.38,31,0.967742,0.525814,0.224548,0.6475,0.746778,0.22313,0.90426,0.224548,0.6475,0.746778,0.22313,0.90426
1552,6016.12,6604.2,545.2,588.08,1.026,1,high,15.0,817.8,25,0.92,1.0,0.2809,0.487,0.96,0.22313,0.94316,0.2809,0.487,0.96,0.22313,0.94316
2431,6029.43,6745.27,680.57,715.84,1.492,8,static,0.0,1020.855,27,0.888889,1.0,0.298784,0.254,0.944444,1.0,0.952022,0.298784,0.254,0.944444,1.0,0.952022
4074,6031.5,6124.28,64.36,92.78,1.339,8,low,2.0,96.54,26,0.884615,0.122302,0.038948,0.3305,0.503459,0.818731,0.596157,0.038948,0.3305,0.503459,0.818731,0.596157
5361,6032.45,6801.22,720.83,768.77,0.555,5,static,0.0,1081.245,27,1.0,1.0,0.288996,0.7225,1.0,1.0,0.947348,0.288996,0.7225,1.0,1.0,0.947348
1934,6034.88,6526.62,468.76,491.74,1.441,2,high,15.0,703.14,23,0.913043,1.0,0.300651,0.2795,0.956522,0.22313,0.952868,0.300651,0.2795,0.956522,0.22313,0.952868
2578,6034.93,6664.46,599.1,629.53,0.68,7,static,0.0,898.65,28,1.0,1.0,0.299471,0.66,1.0,1.0,0.952335,0.299471,0.66,1.0,1.0,0.952335
2333,6037.95,6466.49,380.2,428.54,0.62,2,high,15.0,570.3,23,0.913043,0.884897,0.248571,0.69,0.89897,0.22313,0.923134,0.248571,0.69,0.89897,0.22313,0.923134
4362,6043.59,6595.57,518.01,551.98,1.365,2,high,15.0,777.015,23,0.913043,1.0,0.289615,0.3175,0.956522,0.22313,0.947656,0.289615,0.3175,0.956522,0.22313,0.947656
4356,6050.9,6517.73,424.26,466.83,1.09,7,static,0.0,636.39,28,1.0,0.846154,0.26644,0.455,0.923077,1.0,0.934893,0.26644,0.455,0.923077,1.0,0.934893
3253,6056.38,6495.03,398.81,438.65,0.832,5,high,15.0,598.215,28,0.964286,0.819857,0.266735,0.584,0.892072,0.22313,0.935072,0.266735,0.584,0.892072,0.22313,0.935072
2406,6057.79,6630.69,567.2,572.9,0.323,1,static,0.0,850.8,25,0.92,1.0,0.326634,0.8385,0.96,1.0,0.963256,0.326634,0.8385,0.96,1.0,0.963256
5298,6058.97,6400.36,299.37,341.39,0.754,3,static,0.0,449.055,20,0.95,0.567534,0.239759,0.623,0.758767,1.0,0.916643,0.239759,0.623,0.758767,1.0,0.916643
4088,6059.97,6922.32,832.61,862.35,0.144,3,high,15.0,1248.915,20,0.95,1.0,0.309521,0.928,0.975,0.22313,0.956695,0.309521,0.928,0.975,0.22313,0.956695
1689,6062.53,6753.36,672.07,690.83,0.146,1,low,2.0,1008.105,25,0.92,1.0,0.314724,0.927,0.96,0.818731,0.9588,0.314724,0.927,0.96,0.818731,0.9588
205,6064.29,6840.52,755.94,776.23,0.344,3,high,15.0,1133.91,19,0.947368,1.0,0.315439,0.828,0.973684,0.22313,0.959082,0.315439,0.828,0.973684,0.22313,0.959082
804,6067.15,6220.43,110.83,153.28,0.52,4,static,0.0,166.245,34,0.941176,0.227731,0.077987,0.74,0.584454,1.0,0.685653,0.077987,0.74,0.584454,1.0,0.685653
3126,6067.32,6194.24,97.13,126.92,0.242,6,low,2.0,145.695,27,0.962963,0.201862,0.128865,0.879,0.582412,0.818731,0.783919,0.128865,0.879,0.582412,0.818731,0.783919
